id.orig_p,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
19556,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
60154,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
10550,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
65279,80,tcp,http,0.0,0.0,0.0,OTH,0,C,0,0,0,0,Malicious
